TraceNumber,DateTime,ClassName,FunctionName,Parameters,Line,StackDepth,AlwaysUsed
4069,2017-11-18T17:25:11.501,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,9,true
4070,2017-11-18T17:25:11.501,org.jfree.chart.plot.Plot,fireChangeEvent,(),1034 ,9,true
4071,2017-11-18T17:25:11.501,org.jfree.chart.plot.Plot,notifyListeners,(org.jfree.chart.event.PlotChangeEvent),1017 ,10,true
4072,2017-11-18T17:25:11.501,org.jfree.chart.JFreeChart,plotChanged,(org.jfree.chart.event.PlotChangeEvent),1619 ,11,true
4073,2017-11-18T17:25:11.501,org.jfree.chart.event.ChartChangeEvent,setChart,(org.jfree.chart.JFreeChart),113 ,12,true
4074,2017-11-18T17:25:11.501,org.jfree.chart.JFreeChart,notifyListeners,(org.jfree.chart.event.ChartChangeEvent),1550 ,12,true
4075,2017-11-18T17:25:11.501,org.jfree.chart.plot.XYPlot,setRangeGridlinePaint,(java.awt.Paint),2011 ,8,true
4076,2017-11-18T17:25:11.501,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,9,true
4077,2017-11-18T17:25:11.501,org.jfree.chart.plot.Plot,fireChangeEvent,(),1034 ,9,true
4078,2017-11-18T17:25:11.501,org.jfree.chart.plot.Plot,notifyListeners,(org.jfree.chart.event.PlotChangeEvent),1017 ,10,true
4079,2017-11-18T17:25:11.501,org.jfree.chart.JFreeChart,plotChanged,(org.jfree.chart.event.PlotChangeEvent),1619 ,11,true
4080,2017-11-18T17:25:11.501,org.jfree.chart.event.ChartChangeEvent,setChart,(org.jfree.chart.JFreeChart),113 ,12,true
4081,2017-11-18T17:25:11.501,org.jfree.chart.JFreeChart,notifyListeners,(org.jfree.chart.event.ChartChangeEvent),1550 ,12,true
4082,2017-11-18T17:25:11.501,org.jfree.chart.plot.XYPlot,setDomainCrosshairPaint,(java.awt.Paint),4706 ,8,true
4083,2017-11-18T17:25:11.501,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,9,true
4084,2017-11-18T17:25:11.501,org.jfree.chart.plot.Plot,fireChangeEvent,(),1034 ,9,true
4085,2017-11-18T17:25:11.501,org.jfree.chart.plot.Plot,notifyListeners,(org.jfree.chart.event.PlotChangeEvent),1017 ,10,true
4086,2017-11-18T17:25:11.501,org.jfree.chart.JFreeChart,plotChanged,(org.jfree.chart.event.PlotChangeEvent),1619 ,11,true
4087,2017-11-18T17:25:11.501,org.jfree.chart.event.ChartChangeEvent,setChart,(org.jfree.chart.JFreeChart),113 ,12,true
4088,2017-11-18T17:25:11.501,org.jfree.chart.JFreeChart,notifyListeners,(org.jfree.chart.event.ChartChangeEvent),1550 ,12,true
4089,2017-11-18T17:25:11.501,org.jfree.chart.plot.XYPlot,setRangeCrosshairPaint,(java.awt.Paint),4859 ,8,true
4090,2017-11-18T17:25:11.501,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,9,true
4091,2017-11-18T17:25:11.501,org.jfree.chart.plot.Plot,fireChangeEvent,(),1034 ,9,true
4092,2017-11-18T17:25:11.501,org.jfree.chart.plot.Plot,notifyListeners,(org.jfree.chart.event.PlotChangeEvent),1017 ,10,true
4093,2017-11-18T17:25:11.501,org.jfree.chart.JFreeChart,plotChanged,(org.jfree.chart.event.PlotChangeEvent),1619 ,11,true
4094,2017-11-18T17:25:11.501,org.jfree.chart.event.ChartChangeEvent,setChart,(org.jfree.chart.JFreeChart),113 ,12,true
4095,2017-11-18T17:25:11.501,org.jfree.chart.JFreeChart,notifyListeners,(org.jfree.chart.event.ChartChangeEvent),1550 ,12,true
4096,2017-11-18T17:25:11.501,org.jfree.chart.plot.XYPlot,setShadowGenerator,(org.jfree.chart.util.ShadowGenerator),2973 ,8,true
4097,2017-11-18T17:25:11.501,org.jfree.chart.plot.Plot,fireChangeEvent,(),1034 ,9,true
4098,2017-11-18T17:25:11.501,org.jfree.chart.plot.Plot,notifyListeners,(org.jfree.chart.event.PlotChangeEvent),1017 ,10,true
4099,2017-11-18T17:25:11.501,org.jfree.chart.JFreeChart,plotChanged,(org.jfree.chart.event.PlotChangeEvent),1619 ,11,true
4100,2017-11-18T17:25:11.501,org.jfree.chart.event.ChartChangeEvent,setChart,(org.jfree.chart.JFreeChart),113 ,12,true
4101,2017-11-18T17:25:11.501,org.jfree.chart.JFreeChart,notifyListeners,(org.jfree.chart.event.ChartChangeEvent),1550 ,12,true
4102,2017-11-18T17:25:11.516,org.jfree.chart.plot.XYPlot,getDomainAxisCount,(),949 ,8,true
4103,2017-11-18T17:25:11.516,org.jfree.chart.plot.XYPlot,getDomainAxis,(int),808 ,8,true
4104,2017-11-18T17:25:11.516,org.jfree.chart.StandardChartTheme,applyToValueAxis,(org.jfree.chart.axis.ValueAxis),1479 ,8,true
4105,2017-11-18T17:25:11.516,org.jfree.chart.axis.Axis,setLabelFont,(java.awt.Font),484 ,9,true
4106,2017-11-18T17:25:11.516,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,10,true
4107,2017-11-18T17:25:11.516,org.jfree.chart.axis.Axis,fireChangeEvent,(),1232 ,10,true
4108,2017-11-18T17:25:11.516,org.jfree.chart.axis.Axis,notifyListeners,(org.jfree.chart.event.AxisChangeEvent),1218 ,11,true
4109,2017-11-18T17:25:11.516,org.jfree.chart.plot.Plot,axisChanged,(org.jfree.chart.event.AxisChangeEvent),1272 ,12,true
4110,2017-11-18T17:25:11.516,org.jfree.chart.plot.Plot,fireChangeEvent,(),1034 ,13,true
4111,2017-11-18T17:25:11.516,org.jfree.chart.plot.Plot,notifyListeners,(org.jfree.chart.event.PlotChangeEvent),1017 ,14,true
4112,2017-11-18T17:25:11.516,org.jfree.chart.JFreeChart,plotChanged,(org.jfree.chart.event.PlotChangeEvent),1619 ,15,true
4113,2017-11-18T17:25:11.516,org.jfree.chart.event.ChartChangeEvent,setChart,(org.jfree.chart.JFreeChart),113 ,16,true
4114,2017-11-18T17:25:11.516,org.jfree.chart.JFreeChart,notifyListeners,(org.jfree.chart.event.ChartChangeEvent),1550 ,16,true
4115,2017-11-18T17:25:11.516,org.jfree.chart.axis.Axis,setLabelPaint,(java.awt.Paint),511 ,9,true
4116,2017-11-18T17:25:11.516,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,10,true
4117,2017-11-18T17:25:11.516,org.jfree.chart.axis.Axis,fireChangeEvent,(),1232 ,10,true
4118,2017-11-18T17:25:11.516,org.jfree.chart.axis.Axis,notifyListeners,(org.jfree.chart.event.AxisChangeEvent),1218 ,11,true
4119,2017-11-18T17:25:11.516,org.jfree.chart.plot.Plot,axisChanged,(org.jfree.chart.event.AxisChangeEvent),1272 ,12,true
4120,2017-11-18T17:25:11.516,org.jfree.chart.plot.Plot,fireChangeEvent,(),1034 ,13,true
4121,2017-11-18T17:25:11.516,org.jfree.chart.plot.Plot,notifyListeners,(org.jfree.chart.event.PlotChangeEvent),1017 ,14,true
4122,2017-11-18T17:25:11.516,org.jfree.chart.JFreeChart,plotChanged,(org.jfree.chart.event.PlotChangeEvent),1619 ,15,true
4123,2017-11-18T17:25:11.516,org.jfree.chart.event.ChartChangeEvent,setChart,(org.jfree.chart.JFreeChart),113 ,16,true
4124,2017-11-18T17:25:11.516,org.jfree.chart.JFreeChart,notifyListeners,(org.jfree.chart.event.ChartChangeEvent),1550 ,16,true
4125,2017-11-18T17:25:11.516,org.jfree.chart.axis.Axis,setTickLabelFont,(java.awt.Font),773 ,9,true
4126,2017-11-18T17:25:11.516,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,10,true
4127,2017-11-18T17:25:11.516,org.jfree.chart.axis.Axis,fireChangeEvent,(),1232 ,10,true
4128,2017-11-18T17:25:11.516,org.jfree.chart.axis.Axis,notifyListeners,(org.jfree.chart.event.AxisChangeEvent),1218 ,11,true
4129,2017-11-18T17:25:11.516,org.jfree.chart.plot.Plot,axisChanged,(org.jfree.chart.event.AxisChangeEvent),1272 ,12,true
4130,2017-11-18T17:25:11.516,org.jfree.chart.plot.Plot,fireChangeEvent,(),1034 ,13,true
4131,2017-11-18T17:25:11.516,org.jfree.chart.plot.Plot,notifyListeners,(org.jfree.chart.event.PlotChangeEvent),1017 ,14,true
4132,2017-11-18T17:25:11.516,org.jfree.chart.JFreeChart,plotChanged,(org.jfree.chart.event.PlotChangeEvent),1619 ,15,true
4133,2017-11-18T17:25:11.516,org.jfree.chart.event.ChartChangeEvent,setChart,(org.jfree.chart.JFreeChart),113 ,16,true
4134,2017-11-18T17:25:11.516,org.jfree.chart.JFreeChart,notifyListeners,(org.jfree.chart.event.ChartChangeEvent),1550 ,16,true
4135,2017-11-18T17:25:11.516,org.jfree.chart.axis.Axis,setTickLabelPaint,(java.awt.Paint),800 ,9,true
4136,2017-11-18T17:25:11.516,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,10,true
4137,2017-11-18T17:25:11.516,org.jfree.chart.axis.Axis,fireChangeEvent,(),1232 ,10,true
4138,2017-11-18T17:25:11.516,org.jfree.chart.axis.Axis,notifyListeners,(org.jfree.chart.event.AxisChangeEvent),1218 ,11,true
4139,2017-11-18T17:25:11.516,org.jfree.chart.plot.Plot,axisChanged,(org.jfree.chart.event.AxisChangeEvent),1272 ,12,true
4140,2017-11-18T17:25:11.516,org.jfree.chart.plot.Plot,fireChangeEvent,(),1034 ,13,true
4141,2017-11-18T17:25:11.516,org.jfree.chart.plot.Plot,notifyListeners,(org.jfree.chart.event.PlotChangeEvent),1017 ,14,true
4142,2017-11-18T17:25:11.516,org.jfree.chart.JFreeChart,plotChanged,(org.jfree.chart.event.PlotChangeEvent),1619 ,15,true
4143,2017-11-18T17:25:11.516,org.jfree.chart.event.ChartChangeEvent,setChart,(org.jfree.chart.JFreeChart),113 ,16,true
4144,2017-11-18T17:25:11.516,org.jfree.chart.JFreeChart,notifyListeners,(org.jfree.chart.event.ChartChangeEvent),1550 ,16,true
4145,2017-11-18T17:25:11.516,org.jfree.chart.plot.XYPlot,getRangeAxisCount,(),1230 ,8,true
4146,2017-11-18T17:25:11.516,org.jfree.chart.plot.XYPlot,getRangeAxis,(int),1155 ,8,true
4147,2017-11-18T17:25:11.516,org.jfree.chart.StandardChartTheme,applyToValueAxis,(org.jfree.chart.axis.ValueAxis),1479 ,8,true
4148,2017-11-18T17:25:11.516,org.jfree.chart.axis.Axis,setLabelFont,(java.awt.Font),484 ,9,true
4149,2017-11-18T17:25:11.516,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,10,true
4150,2017-11-18T17:25:11.516,org.jfree.chart.axis.Axis,fireChangeEvent,(),1232 ,10,true
4151,2017-11-18T17:25:11.516,org.jfree.chart.axis.Axis,notifyListeners,(org.jfree.chart.event.AxisChangeEvent),1218 ,11,true
4152,2017-11-18T17:25:11.516,org.jfree.chart.plot.Plot,axisChanged,(org.jfree.chart.event.AxisChangeEvent),1272 ,12,true
4153,2017-11-18T17:25:11.516,org.jfree.chart.plot.Plot,fireChangeEvent,(),1034 ,13,true
4154,2017-11-18T17:25:11.516,org.jfree.chart.plot.Plot,notifyListeners,(org.jfree.chart.event.PlotChangeEvent),1017 ,14,true
4155,2017-11-18T17:25:11.516,org.jfree.chart.JFreeChart,plotChanged,(org.jfree.chart.event.PlotChangeEvent),1619 ,15,true
4156,2017-11-18T17:25:11.516,org.jfree.chart.event.ChartChangeEvent,setChart,(org.jfree.chart.JFreeChart),113 ,16,true
4157,2017-11-18T17:25:11.516,org.jfree.chart.JFreeChart,notifyListeners,(org.jfree.chart.event.ChartChangeEvent),1550 ,16,true
4158,2017-11-18T17:25:11.516,org.jfree.chart.axis.Axis,setLabelPaint,(java.awt.Paint),511 ,9,true
4159,2017-11-18T17:25:11.516,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,10,true
4160,2017-11-18T17:25:11.516,org.jfree.chart.axis.Axis,fireChangeEvent,(),1232 ,10,true
4161,2017-11-18T17:25:11.516,org.jfree.chart.axis.Axis,notifyListeners,(org.jfree.chart.event.AxisChangeEvent),1218 ,11,true
4162,2017-11-18T17:25:11.516,org.jfree.chart.plot.Plot,axisChanged,(org.jfree.chart.event.AxisChangeEvent),1272 ,12,true
4163,2017-11-18T17:25:11.516,org.jfree.chart.plot.Plot,fireChangeEvent,(),1034 ,13,true
4164,2017-11-18T17:25:11.516,org.jfree.chart.plot.Plot,notifyListeners,(org.jfree.chart.event.PlotChangeEvent),1017 ,14,true
4165,2017-11-18T17:25:11.516,org.jfree.chart.JFreeChart,plotChanged,(org.jfree.chart.event.PlotChangeEvent),1619 ,15,true
4166,2017-11-18T17:25:11.516,org.jfree.chart.event.ChartChangeEvent,setChart,(org.jfree.chart.JFreeChart),113 ,16,true
4167,2017-11-18T17:25:11.516,org.jfree.chart.JFreeChart,notifyListeners,(org.jfree.chart.event.ChartChangeEvent),1550 ,16,true
4168,2017-11-18T17:25:11.516,org.jfree.chart.axis.Axis,setTickLabelFont,(java.awt.Font),773 ,9,true
4169,2017-11-18T17:25:11.516,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,10,true
4170,2017-11-18T17:25:11.516,org.jfree.chart.axis.Axis,fireChangeEvent,(),1232 ,10,true
4171,2017-11-18T17:25:11.516,org.jfree.chart.axis.Axis,notifyListeners,(org.jfree.chart.event.AxisChangeEvent),1218 ,11,true
4172,2017-11-18T17:25:11.516,org.jfree.chart.plot.Plot,axisChanged,(org.jfree.chart.event.AxisChangeEvent),1272 ,12,true
4173,2017-11-18T17:25:11.516,org.jfree.chart.plot.Plot,fireChangeEvent,(),1034 ,13,true
4174,2017-11-18T17:25:11.516,org.jfree.chart.plot.Plot,notifyListeners,(org.jfree.chart.event.PlotChangeEvent),1017 ,14,true
4175,2017-11-18T17:25:11.516,org.jfree.chart.JFreeChart,plotChanged,(org.jfree.chart.event.PlotChangeEvent),1619 ,15,true
4176,2017-11-18T17:25:11.516,org.jfree.chart.event.ChartChangeEvent,setChart,(org.jfree.chart.JFreeChart),113 ,16,true
4177,2017-11-18T17:25:11.516,org.jfree.chart.JFreeChart,notifyListeners,(org.jfree.chart.event.ChartChangeEvent),1550 ,16,true
4178,2017-11-18T17:25:11.516,org.jfree.chart.axis.Axis,setTickLabelPaint,(java.awt.Paint),800 ,9,true
4179,2017-11-18T17:25:11.532,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,10,true
4180,2017-11-18T17:25:11.532,org.jfree.chart.axis.Axis,fireChangeEvent,(),1232 ,10,true
4181,2017-11-18T17:25:11.532,org.jfree.chart.axis.Axis,notifyListeners,(org.jfree.chart.event.AxisChangeEvent),1218 ,11,true
4182,2017-11-18T17:25:11.532,org.jfree.chart.plot.Plot,axisChanged,(org.jfree.chart.event.AxisChangeEvent),1272 ,12,true
4183,2017-11-18T17:25:11.532,org.jfree.chart.plot.Plot,fireChangeEvent,(),1034 ,13,true
4184,2017-11-18T17:25:11.532,org.jfree.chart.plot.Plot,notifyListeners,(org.jfree.chart.event.PlotChangeEvent),1017 ,14,true
4185,2017-11-18T17:25:11.532,org.jfree.chart.JFreeChart,plotChanged,(org.jfree.chart.event.PlotChangeEvent),1619 ,15,true
4186,2017-11-18T17:25:11.532,org.jfree.chart.event.ChartChangeEvent,setChart,(org.jfree.chart.JFreeChart),113 ,16,true
4187,2017-11-18T17:25:11.532,org.jfree.chart.JFreeChart,notifyListeners,(org.jfree.chart.event.ChartChangeEvent),1550 ,16,true
4188,2017-11-18T17:25:11.532,org.jfree.chart.plot.XYPlot,getRendererCount,(),1528 ,8,true
4189,2017-11-18T17:25:11.532,org.jfree.chart.plot.XYPlot,getRenderer,(int),1552 ,8,true
4190,2017-11-18T17:25:11.532,org.jfree.chart.StandardChartTheme,applyToXYItemRenderer,(org.jfree.chart.renderer.xy.XYItemRenderer),1578 ,8,true
4191,2017-11-18T17:25:11.532,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,9,true
4192,2017-11-18T17:25:11.532,org.jfree.chart.StandardChartTheme,applyToAbstractRenderer,(org.jfree.chart.renderer.AbstractRenderer),1525 ,9,true
4193,2017-11-18T17:25:11.532,org.jfree.chart.renderer.AbstractRenderer,getAutoPopulateSeriesPaint,(),894 ,10,true
4194,2017-11-18T17:25:11.532,org.jfree.chart.renderer.AbstractRenderer,clearSeriesPaints,(boolean),837 ,10,true
4195,2017-11-18T17:25:11.532,org.jfree.chart.util.AbstractObjectList,clear,(),123 ,11,true
4196,2017-11-18T17:25:11.532,org.jfree.chart.renderer.AbstractRenderer,getAutoPopulateSeriesStroke,(),1380 ,10,true
4197,2017-11-18T17:25:11.532,org.jfree.chart.renderer.AbstractRenderer,clearSeriesStrokes,(boolean),1322 ,10,true
4198,2017-11-18T17:25:11.532,org.jfree.chart.util.AbstractObjectList,clear,(),123 ,11,true
4199,2017-11-18T17:25:11.532,org.jfree.chart.renderer.AbstractRenderer,setDefaultItemLabelFont,(java.awt.Font),1906 ,9,true
4200,2017-11-18T17:25:11.532,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,10,true
4201,2017-11-18T17:25:11.532,org.jfree.chart.renderer.AbstractRenderer,setDefaultItemLabelFont,(java.awt.Font  boolean),1921 ,10,true
4202,2017-11-18T17:25:11.532,org.jfree.chart.renderer.AbstractRenderer,fireChangeEvent,(),2857 ,11,true
4203,2017-11-18T17:25:11.532,org.jfree.chart.renderer.AbstractRenderer,notifyListeners,(org.jfree.chart.event.RendererChangeEvent),2866 ,12,true
4204,2017-11-18T17:25:11.532,org.jfree.chart.plot.XYPlot,rendererChanged,(org.jfree.chart.event.RendererChangeEvent),4554 ,13,true
4205,2017-11-18T17:25:11.532,org.jfree.chart.event.RendererChangeEvent,getSeriesVisibilityChanged,(),105 ,14,true
4206,2017-11-18T17:25:11.532,org.jfree.chart.plot.Plot,fireChangeEvent,(),1034 ,14,true
4207,2017-11-18T17:25:11.532,org.jfree.chart.plot.Plot,notifyListeners,(org.jfree.chart.event.PlotChangeEvent),1017 ,15,true
4208,2017-11-18T17:25:11.532,org.jfree.chart.JFreeChart,plotChanged,(org.jfree.chart.event.PlotChangeEvent),1619 ,16,true
4209,2017-11-18T17:25:11.532,org.jfree.chart.event.ChartChangeEvent,setChart,(org.jfree.chart.JFreeChart),113 ,17,true
4210,2017-11-18T17:25:11.532,org.jfree.chart.JFreeChart,notifyListeners,(org.jfree.chart.event.ChartChangeEvent),1550 ,17,true
4211,2017-11-18T17:25:11.532,org.jfree.chart.renderer.AbstractRenderer,setDefaultItemLabelPaint,(java.awt.Paint),2011 ,9,true
4212,2017-11-18T17:25:11.532,org.jfree.chart.renderer.AbstractRenderer,setDefaultItemLabelPaint,(java.awt.Paint  boolean),2025 ,10,true
4213,2017-11-18T17:25:11.532,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,11,true
4214,2017-11-18T17:25:11.532,org.jfree.chart.renderer.AbstractRenderer,fireChangeEvent,(),2857 ,11,true
4215,2017-11-18T17:25:11.532,org.jfree.chart.renderer.AbstractRenderer,notifyListeners,(org.jfree.chart.event.RendererChangeEvent),2866 ,12,true
4216,2017-11-18T17:25:11.532,org.jfree.chart.plot.XYPlot,rendererChanged,(org.jfree.chart.event.RendererChangeEvent),4554 ,13,true
4217,2017-11-18T17:25:11.532,org.jfree.chart.event.RendererChangeEvent,getSeriesVisibilityChanged,(),105 ,14,true
4218,2017-11-18T17:25:11.532,org.jfree.chart.plot.Plot,fireChangeEvent,(),1034 ,14,true
4219,2017-11-18T17:25:11.532,org.jfree.chart.plot.Plot,notifyListeners,(org.jfree.chart.event.PlotChangeEvent),1017 ,15,true
4220,2017-11-18T17:25:11.532,org.jfree.chart.JFreeChart,plotChanged,(org.jfree.chart.event.PlotChangeEvent),1619 ,16,true
4221,2017-11-18T17:25:11.532,org.jfree.chart.event.ChartChangeEvent,setChart,(org.jfree.chart.JFreeChart),113 ,17,true
4222,2017-11-18T17:25:11.532,org.jfree.chart.JFreeChart,notifyListeners,(org.jfree.chart.event.ChartChangeEvent),1550 ,17,true
4223,2017-11-18T17:25:11.532,org.jfree.chart.renderer.xy.XYBarRenderer,setBarPainter,(org.jfree.chart.renderer.xy.XYBarPainter),592 ,9,false
4224,2017-11-18T17:25:11.532,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,10,true
4225,2017-11-18T17:25:11.532,org.jfree.chart.renderer.AbstractRenderer,fireChangeEvent,(),2857 ,10,true
4226,2017-11-18T17:25:11.532,org.jfree.chart.renderer.AbstractRenderer,notifyListeners,(org.jfree.chart.event.RendererChangeEvent),2866 ,11,true
4227,2017-11-18T17:25:11.532,org.jfree.chart.plot.XYPlot,rendererChanged,(org.jfree.chart.event.RendererChangeEvent),4554 ,12,true
4228,2017-11-18T17:25:11.532,org.jfree.chart.event.RendererChangeEvent,getSeriesVisibilityChanged,(),105 ,13,true
4229,2017-11-18T17:25:11.532,org.jfree.chart.plot.Plot,fireChangeEvent,(),1034 ,13,true
4230,2017-11-18T17:25:11.532,org.jfree.chart.plot.Plot,notifyListeners,(org.jfree.chart.event.PlotChangeEvent),1017 ,14,true
4231,2017-11-18T17:25:11.532,org.jfree.chart.JFreeChart,plotChanged,(org.jfree.chart.event.PlotChangeEvent),1619 ,15,true
4232,2017-11-18T17:25:11.532,org.jfree.chart.event.ChartChangeEvent,setChart,(org.jfree.chart.JFreeChart),113 ,16,true
4233,2017-11-18T17:25:11.532,org.jfree.chart.JFreeChart,notifyListeners,(org.jfree.chart.event.ChartChangeEvent),1550 ,16,true
4234,2017-11-18T17:25:11.532,org.jfree.chart.renderer.xy.XYBarRenderer,setShadowVisible,(boolean),619 ,9,false
4235,2017-11-18T17:25:11.532,org.jfree.chart.renderer.AbstractRenderer,fireChangeEvent,(),2857 ,10,true
4236,2017-11-18T17:25:11.532,org.jfree.chart.renderer.AbstractRenderer,notifyListeners,(org.jfree.chart.event.RendererChangeEvent),2866 ,11,true
4237,2017-11-18T17:25:11.532,org.jfree.chart.plot.XYPlot,rendererChanged,(org.jfree.chart.event.RendererChangeEvent),4554 ,12,true
4238,2017-11-18T17:25:11.532,org.jfree.chart.event.RendererChangeEvent,getSeriesVisibilityChanged,(),105 ,13,true
4239,2017-11-18T17:25:11.532,org.jfree.chart.plot.Plot,fireChangeEvent,(),1034 ,13,true
4240,2017-11-18T17:25:11.532,org.jfree.chart.plot.Plot,notifyListeners,(org.jfree.chart.event.PlotChangeEvent),1017 ,14,true
4241,2017-11-18T17:25:11.532,org.jfree.chart.JFreeChart,plotChanged,(org.jfree.chart.event.PlotChangeEvent),1619 ,15,true
4242,2017-11-18T17:25:11.532,org.jfree.chart.event.ChartChangeEvent,setChart,(org.jfree.chart.JFreeChart),113 ,16,true
4243,2017-11-18T17:25:11.532,org.jfree.chart.JFreeChart,notifyListeners,(org.jfree.chart.event.ChartChangeEvent),1550 ,16,true
4244,2017-11-18T17:25:11.532,org.jfree.chart.plot.XYPlot,getAnnotations,(),2936 ,8,true
4245,2017-11-18T17:25:11.532,org.jfree.chart.XYBarChartTest,testReplaceDataset,(),109 ,1,false
4246,2017-11-18T17:25:11.532,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,2,true
4247,2017-11-18T17:25:11.532,org.jfree.data.xy.XYSeries,add,(double  double),415 ,2,true
4248,2017-11-18T17:25:11.532,org.jfree.data.xy.XYSeries,add,(java.lang.Number  java.lang.Number  boolean),493 ,3,true
4249,2017-11-18T17:25:11.532,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,4,true
4250,2017-11-18T17:25:11.532,org.jfree.data.xy.XYSeries,add,(org.jfree.data.xy.XYDataItem  boolean),507 ,4,true
